product_id,product_name,product_ref,product_price,data_scrapy
10676406,INC International Concepts," Men's Tapered Jeans, Created for Macy's","$69.50
		                                                                                    



Sale $52.12",2022-04-11 16:50:56
2834394,Levi's, Men's 502™ Taper Jeans,"$69.50
		                                                                                    



Sale $59.99",2022-04-11 16:50:56
10514017,Levi's, Men's XX Tapered Chino Pants,"$69.50
		                                                                                    



Sale $59.99",2022-04-11 16:50:56
11319506,Levi's, Men's 511™ Slim All Season Tech Jeans,"$69.50
		                                                                                    


Sale $41.70 
- 59.99",2022-04-11 16:50:56
13059581,X-Ray, Men's Stretch 5 Pocket Skinny Jeans,$68.00,2022-04-11 16:50:56
13638716,G-Star Raw, Men's 3301 Slim Fit Jeans,$160.00,2022-04-11 16:50:56
12030047,Buffalo David Bitton, Men's Slim Ash Jeans,"$99.00
		                                                                                    



Sale $69.30",2022-04-11 16:50:56
13130597,GUESS, Men's Skinny Fit Coated Jeans,"$128.00
		                                                                                    



Now $76.80",2022-04-11 16:50:56
14176213,RON TOMSON, Men's Modern Straight Scribble Denim Jeans,$180.00,2022-04-11 16:50:56
12935376,Hugo Boss, BOSS Men's Extra-Slim-Fit Jeans ,"$198.00
		                                                                                    



Now $135.00",2022-04-11 16:50:56
10482653,Levi's, Men's 512™ Slim Taper All Seasons Tech Jeans,"$69.50
		                                                                                    



Sale $59.99",2022-04-11 16:50:56
4760159,Nautica, Men's Stretch Straight-Leg Jeans,$44.98,2022-04-11 16:50:56
4760162,Nautica, Men's Stretch Relaxed-Fit Jeans ,$44.98,2022-04-11 16:50:56
10562190,Lucky Brand, Men's 110 Slim Coolmax Jeans,$99.00,2022-04-11 16:50:56
12622906,Lucky Brand, Men's Easy Rider Bootcut Jeans,$99.00,2022-04-11 16:50:56
11664825,Levi's, Men's 505 Regular Eco Ease Jeans,"$69.50
		                                                                                    



Sale $59.99",2022-04-11 16:50:56
7335095,Tommy Hilfiger Adaptive, Men's Straight Fit Jeans with Magnetic Fly,$79.50,2022-04-11 16:50:56
14030748,GUESS, Men's Skinny Faded Jeans,$108.00,2022-04-11 16:50:56
12179282,Lucky Brand, Men's 410 Athletic Slim Advanced Stretch Jean,$99.00,2022-04-11 16:50:56
14176215,RON TOMSON, Men's Modern Splattered Stripe Jeans,$189.00,2022-04-11 16:50:56
14176208,RON TOMSON, Men's Modern Distressed Denim Jeans,$170.00,2022-04-11 16:50:56
13561957,Wrangler, Men's Weather Anything Legacy Straight  Fit Jeans,$54.00,2022-04-11 16:50:56
13130595,GUESS, Men's Rodeo Faded Straight Leg Jeans,"$108.00
		                                                                                    



Now $64.80",2022-04-11 16:50:56
12329857,Levi's, Men's 505 Regular Fit Eco Performance Jeans,"$69.50
		                                                                                    



Sale $59.99",2022-04-11 16:50:56
13891506,Silver Jeans Co., Men's Big and Tall Eddie Relaxed Fit Tapered Leg Jeans,$108.00,2022-04-11 16:50:56
14176229,RON TOMSON, Men's Modern Painted Denim Jeans,$160.00,2022-04-11 16:50:56
14176221,RON TOMSON, Men's Modern Splattered Stripe Jeans,$185.00,2022-04-11 16:50:56
12035557,Lazer, Men's Slim-Fit Stretch Jean,"$48.00
		                                                                                    



Now $18.93",2022-04-11 16:50:56
10078280,COTTON ON, Men's Super Skinny Denim Jeans,$49.99,2022-04-11 16:50:56
13059620,X-Ray, Men's Stretch 5 Pocket Skinny Jeans,$78.00,2022-04-11 16:50:56
13059580,X-Ray, Men's Stretch 5 Pocket Skinny Jeans,$68.00,2022-04-11 16:50:56
13736400,Buffalo David Bitton, Men's Crinkled Straight Six Jeans,$99.00,2022-04-11 16:50:56
11544384,Tommy Jeans, Tommy Hilfiger Men's Slim-Fit Adam Tapered Jeans,$69.50,2022-04-11 16:50:56
10677738,Naked & Famous Denim, Men's Super Guy - Stretch Selvedge Jeans,$160.00,2022-04-11 16:50:56
12622904,Lucky Brand, Men's 110 Slim Coolmax Stretch Jeans,$99.00,2022-04-11 16:50:56
12675745,Sanctuary, Men's Skinny-Fit Denim Pants,"$129.00
		                                                                                    



Now $43.93",2022-04-11 16:50:56
13098037,Volcom, Men's Solver Denim,$60.00,2022-04-11 16:50:56
10677729,Naked & Famous Denim, Men's Weird Guy - Power Stretch Jeans,$153.00,2022-04-11 16:50:56
11900921,Lucky Brand, Men's 411 Athletic Taper Coolmax Stretch Jeans,$99.00,2022-04-11 16:50:56
12040112,INC International Concepts," Men's Light Wash Ripped Denim Shorts, Created for Macy's ","$49.50
		                                                                                    



Sale $37.12",2022-04-11 16:50:56
13720731,Levi's, Men's Wilder Tech Pants,$89.50,2022-04-11 16:50:56
13547839,COTTON ON, Men's Relaxed Tapered Jeans,$59.99,2022-04-11 16:50:56
13367655,INC International Concepts," Men's Skinny-Fit Black Medium Wash Destroyed Jeans, Created for Macy's","$79.50
		                                                                                    



Sale $59.62",2022-04-11 16:50:56
13407452,Calvin Klein, Men's Standards Relaxed-Fit Marble-Dyed Deck Jeans,$128.00,2022-04-11 16:50:56
10676402,INC International Concepts," Men's Light wash Skinny Ripped Jeans, Created for Macy's","$69.50
		                                                                                    



Sale $52.12",2022-04-11 16:50:56
10985986,Original Penguin, Men's Daytona Slim-Fit Jeans,$98.00,2022-04-11 16:50:56
13059771,X-Ray, Men's Stretch 5 Pocket Skinny Jeans,$68.00,2022-04-11 16:50:56
13534908,Silver Jeans Co., Men's Machray Classic Fit Straight Leg Jeans,$88.00,2022-04-11 16:50:56
12626282,Buffalo David Bitton, Men's Skinny Max Dark Wash Jeans,"$99.00
		                                                                                    



Now $59.40",2022-04-11 16:50:56
13136813,INC International Concepts," Men's Tapered-Fit Sky Bleach Jeans, Created for Macy's","$79.50
		                                                                                    



Sale $59.62",2022-04-11 16:50:56
13566648,Levi's, Men's 551Z Authentic Straight Jeans,$89.50,2022-04-11 16:50:56
11958894,Wrangler, Men's Weather Anything Regular Tapered Fit Jean,$54.00,2022-04-11 16:50:56
13329904,INC International Concepts," Men's Skinny-Fit Medium Wash Jeans, Created for Macy's","$69.50
		                                                                                    



Sale $52.12",2022-04-11 16:50:56
11958892,Wrangler, Men's Weather Anything Regular Tapered Fit Jean,$54.00,2022-04-11 16:50:56
12179281,Lucky Brand, Men's 110 Slim Advanced Stretch Jean,$99.00,2022-04-11 16:50:56
13083082,Jack & Jones, Men's Glenn Original Slim Fit Jeans,$69.50,2022-04-11 16:50:56
12913764,Sun + Stone," Men's Edgar Slim Fit Jeans, Created for Macy's","$60.00
		                                                                                    



Now $30.00",2022-04-11 16:50:56
14200262,COTTON ON, Men's Relaxed Tapered Jeans,$59.99,2022-04-11 16:50:56
11945351,Wrangler, Men's Regular Fit Jeans,$44.00,2022-04-11 16:50:56
14176228,RON TOMSON, Men's Modern Sanded Denim Jeans,$160.00,2022-04-11 16:50:56
13140688,INC International Concepts," Men's Cal Slim Straight Fit Jeans, Created for Macy's","$69.50
		                                                                                    



Sale $52.12",2022-04-11 16:50:56
12539424,Silver Jeans Co., Men's Gordie Loose Fit Straight Leg Jeans,$88.00,2022-04-11 16:50:56
10562194,Lucky Brand, Men's 223 Straight Coolmax Jeans,"$99.00 
- 129.00",2022-04-11 16:50:56
12525635,Sun + Stone," Men's Lance Cropped Skater Jeans, Created for Macy's","$60.00
		                                                                                    



Now $17.93",2022-04-11 16:50:56
12035556,Lazer, Men's Slim-Fit Stretch Jean,"$39.50
		                                                                                    



Sale $34.99",2022-04-11 16:50:56
13401926,INC International Concepts, Men's Tinted Moto Skinny Jeans,"$79.50
		                                                                                    



Sale $59.62",2022-04-11 16:50:56
13925851,Reason, Men's Jeans,$59.00,2022-04-11 16:50:56
12286750,Silver Jeans Co., Men's Authentic The Relaxed Jeans,$59.00,2022-04-11 16:50:56
12089752,Lazer, Men's Straight-Fit Stretch Jean,"$54.00
		                                                                                    



Now $32.40",2022-04-11 16:50:56
13363940,Wrangler, Men's Weather Anything Legacy Straight Fit Jeans,$54.00,2022-04-11 16:50:56
12539218,Silver Jeans Co., Men's Kenaston Slim Fit Slim Leg Jeans,"$94.00
		                                                                                    



Now $56.40",2022-04-11 16:50:56
13534900,Silver Jeans Co., Men's Eddie Relaxed Fit Tapered Leg Jeans,$88.00,2022-04-11 16:50:56
11642216,Wrangler, Men's Cowboy Cut Original Fit Straight Fit Jeans,$45.00,2022-04-11 16:50:56
14176234,RON TOMSON, Men's Modern Splatter Denim Jeans,$170.00,2022-04-11 16:50:56
14176233,RON TOMSON, Men's Modern Waxed Denim Jeans,$170.00,2022-04-11 16:50:56
14176214,RON TOMSON, Men's Modern Straight Scribble Denim Jeans,$180.00,2022-04-11 16:50:56
13925846,Reason, Men's Wright Denim Jeans,$59.00,2022-04-11 16:50:56
11958893,Wrangler, Men's Weather Anything Regular Tapered Fit Jean,$54.00,2022-04-11 16:50:56
12161951,Lazer, Men's Straight-Fit Stretch Jean,"$48.00
		                                                                                    



Now $28.80",2022-04-11 16:50:56
11286487,Lazer, Men's Straight-Fit Jeans,"$39.50
		                                                                                    



Sale $34.99",2022-04-11 16:50:56
11312688,Seven7, Jeans Men's Slim Straight Cut 5 Pocket Jean,$64.00,2022-04-11 16:50:56
12666239,Levi's, Men's Big & Tall Western Fit Jeans,"$69.50
		                                                                                    



Sale $59.99",2022-04-11 16:50:56
13570498,Buffalo David Bitton, Men's Contrasted Future Fiber Slim Ash Jeans,$129.00,2022-04-11 16:50:56
13004275,Sun + Stone," Men's Loose-Fit Straight Tomas Jeans, Created for Macy's","$60.00
		                                                                                    



Now $30.00",2022-04-11 16:50:56
13338167,Sun + Stone, Men's Judas Loose-Fit Patchwork Jeans,"$60.00
		                                                                                    



Sale $48.00",2022-04-11 16:50:56
13329905,INC International Concepts," Men's Slim-Fit Medium Wash Jeans, Created for Macy's","$69.50
		                                                                                    



Sale $52.12",2022-04-11 16:50:56
12626286,Buffalo David Bitton, Men's Straight Six Lived-In Look Jeans,"$99.00
		                                                                                    



Now $59.40",2022-04-11 16:50:56
11954563,INC International Concepts," Men's Tapered-Fit Destroyed Jeans, Created for Macy's ",$79.50,2022-04-11 16:50:56
14176225,RON TOMSON, Men's Modern Sepia Denim Jeans,$180.00,2022-04-11 16:50:56
13408685,INC International Concepts," Men's Slim Straight Destroyed Washed Jeans, Created for Macy's",$79.50,2022-04-11 16:50:56
11305085,Levi's, Levi’s® Flex Men's 512™ Slim Taper Fit Jeans,"$69.50
		                                                                                    



Sale $59.99",2022-04-11 16:50:56
13564991,G-Star Raw, Men's Airblaze 3D Skinny Jeans,$210.00,2022-04-11 16:50:56
13635629,Flypaper, Men's Bootcut Jeans,$42.00,2022-04-11 16:50:56
12261574,Calvin Klein, Men's Hartley Slim-Fit Jeans,"$79.50
		                                                                                    



Now $47.70",2022-04-11 16:50:56
13564987,G-Star Raw, Men's 5620 3D Zip Knee Skinny Jeans,$180.00,2022-04-11 16:50:56
11030787,Original Penguin, Men's Spoiler Slim-Fit Stretch Jeans ,$89.00,2022-04-11 16:50:56
12539220,Silver Jeans Co., Men's Zac Relaxed Fit Straight Leg Jeans,"$94.00
		                                                                                    



Now $56.40",2022-04-11 16:50:56
12030052,Buffalo David Bitton, Men's Straight Six Jeans,"$99.00
		                                                                                    



Sale $69.30",2022-04-11 16:50:56
11783469,Levi's, Men's Tapered Carpenter Jeans,"$69.50
		                                                                                    



Sale $59.99",2022-04-11 16:50:56
13823997,COTTON ON, Men's Super Skinny Jeans,$49.99,2022-04-11 16:50:56
11380218,Lazer, Men's Skinny Jeans,"$39.50
		                                                                                    



Sale $34.99",2022-04-11 16:50:56
12030046,Buffalo David Bitton, Men's Relaxed Tapered Ben Jeans,"$99.00
		                                                                                    



Sale $69.30",2022-04-11 16:50:56
13564990,G-Star Raw, Men's D-staq 3D Slim Jeans,$190.00,2022-04-11 16:50:56
14176236,RON TOMSON, Men's Modern Drip Denim Jeans,$180.00,2022-04-11 16:50:56
12556184,Levi's, Men's 551Z Authentic Straight Jeans,"$89.50
		                                                                                    



Now $16.96",2022-04-11 16:50:56
11414072,True Religion, Men's Ricky Straight Fit Jeans with Back Flap Pockets,$149.00,2022-04-11 16:50:56
12483439,Sun + Stone," Men's Kalb Slim-Fit Jeans, Created for Macy's ","$50.00
		                                                                                    



Sale $40.00",2022-04-11 16:50:56
12030044,Buffalo David Bitton, Men's Slim Ash Jeans,"$99.00
		                                                                                    



Sale $69.30",2022-04-11 16:50:56
13564993,G-Star Raw, Men's a-staq Regular Tapered Jeans,$180.00,2022-04-11 16:50:56
12592657,GUESS, Men's Faded Slim Tapered Jeans,$98.00,2022-04-11 16:50:56
12539418,Silver Jeans Co., Men's Allan Classic Fit Straight Leg Jeans,"$78.00
		                                                                                    



Now $46.80",2022-04-11 16:50:56
12223986,Polo Ralph Lauren, Men's Varick Slim Straight Jeans,$98.50,2022-04-11 16:50:56
11381194,Lazer, Men's Skinny Jeans,"$39.50
		                                                                                    



Sale $34.99",2022-04-11 16:50:56
14176235,RON TOMSON, Men's Modern Skull Drip Denim Jeans,$180.00,2022-04-11 16:50:56
14176211,RON TOMSON, Men's Modern Money Jeans,$180.00,2022-04-11 16:50:56
12962997,GUESS, Men's Eco Skinny-Fit Pintucked Moto Jeans,"$128.00
		                                                                                    



Now $76.80",2022-04-11 16:50:56
13123590,G-Star Raw, Men's Revend FWD Skinny Jeans,"$140.00
		                                                                                    



Now $84.00",2022-04-11 16:50:56
12592655,GUESS, Men's Destroyed Skinny Jeans,$98.00,2022-04-11 16:50:56
13570523,Buffalo David Bitton, Men's Sanded Relaxed Straight Driven Jeans,"$99.00
		                                                                                    



Sale $69.30",2022-04-11 16:50:56
12873005,True Religion, Men's Ricky Flap with Destroy Straight Fit Jeans,$179.00,2022-04-11 16:50:56
13891510,Silver Jeans Co., Men's Zac Relaxed Fit Straight Leg Jeans,$78.00,2022-04-11 16:50:56
12838431,Buffalo David Bitton, Men's Slim Ash Denim Jeans,$119.00,2022-04-11 16:50:56
14176219,RON TOMSON, Men's Modern Distressed Denim Jeans,$180.00,2022-04-11 16:50:56
14176210,RON TOMSON, Men's Modern Money Jeans,$180.00,2022-04-11 16:50:56
